numBeds,Resort_Fax,Resort_Ema,lat,Island,Owner_Less,Management,is3,long,resortName,Phone,srl,Email,Resort_Pho,numRoom,Operator,Beds,Atoll,Fax,OBJECTID,Rooms,FCOde,State,longitude,latitude
164.0,6644556,reservations@malahini.mv,4.26386,Kudaban'dos,"Malahini Holdings Pvt Ltd 
H. Jazeera, 03rd Floor, No. 15
Boduthakurufaanu Magu
Male', Republic of Maldives",,Kuda Bandos,73.49973,Malahini Kuda Bandos,6644556,104,social@malahini.mv,6644556,82.0,"Malahini Holdings Pvt Ltd 
H. Jazeera, 03rd Floor, No. 15
Boduthakurufaanu Magu
Male', Republic of Maldives",164.0,Kaafu,,98,82.0,LD0230,Operating,73.49973404280023,4.263861152670008
224.0,,RESERVATIONS.MAL@FOURSEASONS.COM,4.3282,KudaHuraa,"HPL Resorts (Maldives) Private Limited.
M. Lux Lodge, 2nd Floor
Orchid Magu
Male', Republic of Maldives","Fs Kuda Huraa Hotel Management Pvt. Ltd. 
c/o Four Seasons Hotels and Resorts Asia Pacific Pte. Ltd, 1 Orchard Sprig Lane #04-01, Tourism Court, Singapore 247729",Kuda Huraa,73.59753,Four Seasons Resort Maldives at Kuda Huraa,6644888,63,reservations.maldives@four-seasons.com,9606600888,112.0,"Four Seasons Hotel & Resorts BVI
(On behalf ofHPL Resorts (Maldives) Pvt. Ltd. 
Aurora Building, 7th Floor, Stadhouderskade 2
1054 Es Amsterdam, Netherlands",224.0,Kaafu,6644888,99,112.0,LD1114,Operating,73.59753118560016,4.328199480310002
198.0,,reservations@kudavillingili.com / gm-kudavillingili@mfarhotels.com,4.37657,Vilin'gilimathidhahuraa,"MFAR Kudavillingili Pvt Ltd 
H. Magma (3rd Floor)
Nasheed & Co LLP 
Sikka Goalhi 
Male', Republic of Maldives",,Kudavillingili,73.66244,Kuda Villingili Resort Maldives,3322660,91,nahiz.ali@mfarhotels.com,,99.0,"MFAR Kudavillingili Pvt Ltd
H. Magma (3rd Floor)
Nasheed & Co LLP 
Sikka Goalhi 
Male', Republic of Maldives",198.0,Kaafu,,100,99.0,LD0215,Operating,73.66243544240011,4.376568686069993
568.0,3316161,hello@villaresorts.com,4.28569,Lankanfinolhu,"Diza Travel & Trade Pvt. Ltd.
Villa Building, Ibrahim Hassan Didi Magu
Male', Republic of Maldives
info@villa.com.mv",,Lankanfinolhu,73.55407,Villa Nautica Paradise Island,3344777,169,info@villa.com.mv,3316161,284.0,"Villa Shipping & Trading Company Pvt.Ltd.
(on behalf of Diza Trade & Travels Pvt. Ltd.)
Villa Building, Ibrahim Hassan Didi Magu
Male', Republic of Maldives",568.0,Kaafu,3325177,101,284.0,LD0972,Operating,73.55407308140018,4.285685453290005
98.0,664-0304,mr.friday@gili-lankanfushi.com,4.29491,Lankanfushi,"Transco Pvt Ltd
2nd Floor, H. Marvel
Male', Republic of Maldives",,Lankanfushi,73.55825,Gili Lankanfushi,3336663,68,promus@sonevagili.com.mv,664-0304,49.0,"Promus Pvt. Ltd.
2nd Floor, 3/4 Faamudheyri Magu
Male', Republic of Maldives",98.0,Kaafu,,102,49.0,LD0886,Operating,73.55824530150016,4.294906231060017
404.0,6641930,reservations@adaaran.com.mv,4.35055,Lhohifushi,"Altaf Enterprises Pvt. Ltd. 
H. No.8, Ibrahim Hassan Didi Magu, 
Male', Republic of Maldives",-,Lhohifushi,73.61797,Adaaran Select Hudhuranfushi,"3323323
3315238",4,info@adaaran.com,6641930,202.0,"A.D.S Resorts Pvt. Ltd.
H. Thuniya, 6th Floor, 
Boduthakurufaanu Magu, 
Male', Republic of Maldives",404.0,Kaafu,3315237,103,202.0,LD0473,Operating,73.61796572190013,4.350552143640023
214.0,400 2222,reservations@ozen-maadhoo.com.,3.87196,Maadhoo,"M.T.R Holdings Pvt Ltd 
Premier Chambers
M. Lux Lodge, 02nd Floor
Orchid Magu
Male', Rep. of Maldives","Atmosphere Core Pte Ltd 
H. Aage, 03rd Floor
12, Boduthakurufaanu Magu
Male', Republic of Maldives",Maadhoo,73.45882,Ozen By Atmosphere At Maadhoo,3339992,121,shrikant@atmospherehotelsandresorts.com,400 2222,107.0,"D.P.C Private Limited 
H.Aage, 3rd Floor
12, Boduthakurufaanu Magu
Male', Rep. of Maldives",214.0,Kaafu,3339998,104,107.0,LD0128,Operating,73.45881659350421,3.871963908769526
124.0,3316242,"info@oagaresorts.com, info@radhun-resorts.com",4.60946,Maaranfushi,"Radhun Resort and Investments Private Limited 
H. Ranrinbudhoo
Ameer Ahmed Magu
Male’, Republic of Maldives",,Maaranfushi,73.41988,Oaga Art Resort,3342737,116,"info@oagaresorts.com, info@radhun-resorts.com",3316242,62.0,"Radhun Resort and Investments Private Limited 
H. Ranrinbudhoo
Ameer Ahmed Magu
Male’, Republic of Maldives",124.0,Kaafu,,105,62.0,LD1500,Operating,73.41988320070031,4.609459490639994
250.0,400700,imran.ali@shuaz.mv,4.50086,Madivaru,"Dhonkeyo Investments Pvt Ltd
Ma. Seeraazeege 
Seeraazee Goalhi
Male', Republic of Maldives","Prospect Pvt Ltd 
H. Aage (6th Floor) 
Boduthakurufaanu Magu
Male', Republic of Maldives",Madivaru,73.36845,Varu Island Resort,3333000,164,imran.ali@shuaz.mv,400700,125.0,"Shuaz Investment Pvt Ltd 
M. Shuaz 
Orchid Magu 
Male', Republic of Maldives",250.0,Kaafu,3333713,106,125.0,LD0436,Operating,73.36844841387533,4.500863982677674
100.0,,info@rihiveliiresort.com,3.8123,Mahaanaelhihuraa,"Maahal Tours Pvt Ltd 
Ma. Thandinoomaage, Ground Floor
Badifasgandu Magu
Male', Republic of Maldives","BeachX Pvt Ltd 
Hulhumale' Lot No. 10066 (Simry)
Dhiggaa Magu 
Male', Republic of Maldives",Mahaana elhi Huraa,73.41128,Rihiveli Maldives Resort,9330339,131,info@rihiveliiresort.com,,50.0,"BeachX Pvt Ltd 
Hulhumale' Lot No. 10066 (Simry)
Dhiggaa Magu 
Male', Republic of Maldives",100.0,Kaafu,,107,50.0,LD0633,Not Operating,73.41128374690032,3.812296796410024
72.0,664 6464,info@makunudu.com,4.54272,Makunudhoo,"Sunland Travels (Pvt) Ltd.
H.Millenia
Ameeru Ahmed Magu
Male', Republic of Maldives
sunland@dhivehinet.net.mv",,Makunudhoo,73.40568,Makunudu Island,3324658,103,sunland@dhivehinet.net.mv,664 6464,36.0,"Sunland Travel (Pvt) Ltd.
G.Shafaq,7th Floor
Rah Dhebai Magu
Male', Republic of Maldives",72.0,Kaafu,3325543,108,36.0,LD1142,Operating,73.40567896736661,4.542717537882416
66.0,,res.cocoaisland@comohotels.com,3.91793,Makunufushi,"Ahmed Fayaz Waheed
Shaamilaa Abdulla
Mohamed Niyaz Waheed
Aminath Riyaaza Waheed
Aishath Shiyaaza Waheed
Fathmath Shifaza waheed
Hawwa Hifaza Waheed
Ibrahim Shiyaz Waheed
Hassan Mafaz Waheed
mariyam Ali
M. Sosunmaage, Male'
(Legal Heirs of the late Abdul",,Makunufushi,73.47008,Cocoa Island,6641818,36,oscar.perez@comohotels.com,6641818,33.0,"Orchid Resorts Management Pvt. Ltd.
H. Deens Villa, Meheli Goalhi
Male', Republic of Maldives",66.0,Kaafu,6641919,109,33.0,LD0202,Operating,73.47008092650026,3.917930983400002
268.0,6648800,reservations@oneandonlyreethirah.com,4.51106,Medhufinolhu,"Reethi Rah Resort Pvt. Ltd.
1st Floor, Fasmeeru Building
Boduthakurufaanu Magu
Male', Republic of Maldives","One & Only (Indian Ocean) Management Ltd.
1st Floor, Fasmeeru building 
Boduthakurufaanu magu
Male', Republic of Maldives",Medhufinolhu,73.36973,"One & Only Reethi Rah, Maldives",3310550,119,reservations@oneandonlyreethirah.com,6648800,134.0,"Reethi Rah Resort Pvt. Ltd.
1st Floor, Fasmeeru Building
Boduthakurufaanu Magu
Male', Republic of Maldives",268.0,Kaafu,3310660,110,134.0,LD0527,Operating,73.36972540940037,4.511063998100007
572.0,6645946,reservations@meeru.com,4.45399,Meerufenfushi,"KASA Holdings Pvt. Ltd.
Champa Building 3rd Floor
Male', Republic of Maldives",,Meerufenfushi,73.71687,Meeru Maldives Resort Island,3314149,106,"cfo@champaresorts.com
reservations@meeru.com",6645946,286.0,"KASA Holdings Pvt. Ltd.
Champa Building 3rd Floor
Male', Republic of Maldives",572.0,Kaafu,3314150,111,286.0,LD1071,Operating,73.71686807550009,4.453985983340004
102.0,6644222,stay@huvafenfushi.com / www.huvafenfushi.com,4.36855,Nakaiychaafushi,"Nakatchafushi Holdings Pvt. Ltd.
H. 39, Orchid Magu
Male', Republic of Maldivesv","Nakatchafushi Holdings Pvt. Ltd. 
H. 39, Orchid Magu
Male', Republic of Maldives",Nakatchafushi,73.3707,Huvafenfushi Maldives,3323080,76,stay@huvafenfushi.com,6644222,51.0,"Nakatchafushi Holdings Pvt. Ltd.  
H. 39, Orchid Magu
Male', Republic of Maldives",102.0,Kaafu,3320274,112,51.0,LD0765,Operating,73.37070282870037,4.36855153939
182.0,-,reservations.jmh@jumeirah.com,4.69021,Olhuhali,"Trifidus Investments Pvt Ltd 
M. Kaneeru Villa, 6th Floor,
Orchid Magu,
Male', Republic of Maldives","Maldives 1 Hospitality Pvt Ltd 
H. Millenia Tower, #02-01,
10 Ameer Ahmed Magu,
Male', Republic of Maldives",Olhahali,73.45093,Jumeirah Maldives Olhahali Island,"7731865
7951795",83,"lamaan@sandalawyers.com
sama@sandalawyers.com",6682600,91.0,"Grand Meridian Pvt Ltd 
H. #04-01, Millennia Tower,
10 Ameer Ahmed Magu,
Male', Republic of Maldives",182.0,Kaafu,-,113,91.0,LD0482,Operating,73.45092666370026,4.690209916460014
654.0,6642788,customercare@olhuvelimaldives.com,3.85121,Olhuveli,"Hotels and Resorts Holdings Pvt. Ltd.
H. Sun Siyam Building
Boduthakurufaanu Magu 
Male', Republic of Maldives",,Olhuveli,73.45564,Sun Siyam Olhuveli Maldives,3325977,151,info@sunsiyam.com,6642788,327.0,"Emerald Resort Pvt. Ltd 
H. Sun Siyam Building
Boduthakurufaanu Magu 
Male', Republic of Maldives",654.0,Kaafu,3333897,114,327.0,LD0756,Operating,73.45564349321282,3.851211627973823
244.0,6642688,reservations@adaaran.com.mv,3.9033,Rannaalhi,"Jetan Travel Services Company Pvt Ltd
H. Thuniya Building (6th Floor) 
Boduthakurufaanu Magu
Male', Republic of Maldives",,Rannalhi,73.35786,Adaaran Club Rannalhi,3323323,2,info@adaaran.com,6642688,122.0,"Jetan Travel Services Company Pvt Ltd
H. Thuniya Building (6th Floor) 
Boduthakurufaanu Magu
Male', Republic of Maldives",244.0,Kaafu,3315238,115,122.0,LD0196,Operating,73.35786441030041,3.903295466939994
174.0,,reserve@thulhagiri.com.mv,4.31178,Thulhaagiri,"Thulhaagiri Development Pvt. Ltd.
C/O Jenin Agency Pvt. Ltd.
Ma. Satharuge, Chaandhanee Magu
Male', Republic of Maldives
rk0812@dhivehinet.net.mv",,Thulhaagiri,73.48721,Thulhagiri Island Resort & Spa,3313523,162,hr@thulhagiri.com.mv,6645930,87.0,"Angiri Resorts Mngmt. & Operation Pvt. Ltd.
M. New Plot
Ameenee Magu
Male', Republic of Maldives",174.0,Kaafu,3313522,116,87.0,LD0929,Operating,73.48721497880022,4.31177824052
100.0,6643976,reservations@adaaran.com.mv,4.12417,Vaadhoo,"Unique Resorts Pvt Ltd
#7-A, STO Aifaanu Building
Boduthakurufaanu Magu
Male' Republic of Maldives",,Vaadhoo,73.45721,Adaaran Prestige Vadoo,3323323 / 3315238,3,mahdy@aitkenspence.lk / info@adaaran.com,6643976,50.0,"Unique Resorts Pvt Ltd
#7-A, STO Aifaanu Building
Boduthakurufaanu Magu
Male' Republic of Maldives",100.0,Kaafu,3315237,117,50.0,LD0903,Operating,73.45720584726006,4.124173622759374
96.0,,reservations-vabbinfaru@banyantree.com,4.30977,Vabbinfaru,"Vabbinvest Maldives Pvt. Ltd, 
K. Vabbinfaru 
 c/o 211 Upper Bukit Timah Road
 Singapore 588182",Banyan Tree Resorts Ltd,Vabbinfaru,73.42395,Banyan Tree Maldives Vabbinfaru,"(65)8495888
6643147",19,mohamed.naeem@banyantree.com,960 664 3147,48.0,"Vabbinvest Maldives Pvt. Ltd, 
 K. Vabbinfaru 
 c/o 211 Upper Bukit Timah Road
 Singapore 588182",96.0,Kaafu,"(65)4620186
6643147",118,48.0,LD0311,Operating,73.4239501812003,4.309774603560012
258.0,,reservations@velassaru.com / info@velassaru.com,4.12142,Velassaru,"Universal Enterprises Ltd.
39, Orchid Magu
Male', Republic of Maldives
sales@unient.com.mvv",,Velassaru,73.43701,Velassaru Maldives,"3323080
6643042",166,sales@unient.com.mv,6643041,129.0,"Universal Enterprises Ltd.
39, Orchid Magu
Male', Republic of Maldives",258.0,Kaafu,"3320274
3322678",119,129.0,LD0954,Operating,73.43700645820029,4.121422675849983
176.0,,velimaldives@anantara.com / stay@naladhu.com,3.97173,Veligan'duhuraa,"SS & L Beach Pvt Ltd 
H. #02-01, Millennia Tower
10 Ameer Ahmed Magu
Male', Republic of Maldives","Minor Hotel Group (Maldives) Pvt Ltd 
Anantara Kihavah Villas
B. Kihavah Huravalhi
Republic of Maldives",Veligan'du Huraa,73.50645,Anantara Veli and Naladhu,7797779,11,shahdy@sandalawyers.com,6644111,88.0,"SS & L Beach Pvt Ltd 
H. #02-01, Millennia Tower
10 Ameer Ahmed Magu
Male', Republic of Maldives",176.0,Kaafu,,120,88.0,LD1134,Operating,73.50645184830023,3.971725955430015
362.0,,kurumba@kurumba.com,4.22666,Vihamanaafushi,"Mr. Mohamed Umar Manik  (A053530)
M. Rukkara
Male', Republic of Maldives",,Vihamanaafushi,73.51985,Kurumba Maldives,3323080,96,kurumba@kurumba.com.mv,6643885,181.0,"Vihamanaafushi Holdings Pvt Ltd (C-0448/2011)
39, Orchid Magu
Male'City, Republic of Maldives",362.0,Kaafu,3333618,121,181.0,LD1039,Operating,73.5198506919002,4.226664759240014
314.0,,reservations@summerislandmaldives.com,4.53315,Ziyaaraiyfushi,"Ziyaraiy Maldives Pvt. Ltd. 
M. Nooranee Aage 
Male', Republic of Maldives",,Ziyaaraiyfushi,73.37249,Summer Island Maldives,"3322212
3318005",148,reservations@summerislandmaldives.com,664 1949,157.0,"Kaimoo Travels and Hotel Services Pte. Ltd.
20-06, H.Roanuge
Ameeru Ahmed Magu
Male', Republic of Maldives",314.0,Kaafu,3318057,122,157.0,LD0399,Operating,73.37249253080037,4.53314728440002
162.0,,rahaa@rahaaresort.com,1.79938,Fares,"Heavy Load Maldives Pvt Ltd 
M. Gulhazaaruge 
Fareedhee Magu 
Male', Republic of Maldives",,Kudafares and Fares,73.30096,Rahaa Resort,"6800044
7428005",128,"info@rahaaresort.com
ismail@rahaaresort.com",,81.0,"MO Hotels and Resorts Pvt Ltd 
M. Gulhazaaruge 
Fareedhee Magu 
Male', Republic of Maldives",162.0,Laamu,,123,81.0,LD0988,Operating,73.30095692460054,1.799377608320025
198.0,,reservations-laamu@sixsenses.com,1.81692,Olhuveli,"Leisure Frontiers Pvt. Ltd
 H.#02-01, Millenia Tower
 10, Ameeru Ahmed Magu
 Male', Rep of Maldives",,Olhuveli,73.40487,Six Senses Laamu,301 3200,141,"shahdy@suoodanwar.com
may.anchoriz@sixsenses.com",680 0800,99.0,"Leisure Frontiers Pvt. Ltd
 H.#02-01, Millenia Tower
 10, Ameeru Ahmed Magu
 Male', Rep of Maldives",198.0,Laamu,,124,99.0,LD1118,Operating,73.40487212240035,1.816918437400006
186.0,6628888,,5.32452,Dheruffinolhu,"Champalars Holdings Pvt Ltd 
M. Champa Building 4th Floor, 
Kandi Dhonmaniku Goalhi, 
Male', Republic of Maldives",-,Dheruhfinolhu,73.64725,Dheruhfinolhu by Jawakara Islands Maldives,7785035,45,reservations@jawakara.com,6629999,93.0,"Champalars Holdings Pvt Ltd 
M. Champa Building 4th Floor, 
Kandi Dhonmaniku Goalhi, 
Male', Republic of Maldives",186.0,Lhaviyani,-,125,93.0,LD0234,Operating,73.6472506739001,5.324516017759992
126.0,6620303,reservations@fushifaru.com,5.49127,Fushifaru,"Fushifaru Investments Pvt Ltd
M. Loobiya, 4th Floor
Ameenee Magu
Male', Republic of Maldives",,Fushifaru,73.51518,Fushifaru Maldives,3331512,66,info@fushifaru.com,6620202,63.0,"Fushifaru Investments Pvt Ltd 
M. Loobiya, 4th Floor
Ameenee Magu
Male', Republic of Maldives",126.0,Lhaviyani,3331513,126,63.0,LD1020,Operating,73.5151786832002,5.491265157190034
180.0,,reservations@hurawalhi.com,5.52117,Huravalhi,"Champalars Holdings Pvt Ltd 
M. Champa Building, 4th Floor
Kani Dhonmaniku Goalhi
Male', Republic of Maldives",,Huravalhi,73.44155,Hurawalhi Island Resort,3326545,75,md@champabrothers.com,6622000,90.0,"Champalars Holdings Pvt Ltd 
M. Champa Building, 4th Floor
Kani Dhonmaniku Goalhi
Male', Republic of Maldives",180.0,Lhaviyani,3326544,127,90.0,LD0980,Operating,73.44155346610027,5.521173622270007
156.0,6620000,resevation@innahura.com,5.35031,Innahuraa,"Champalars Holdings Pvt Ltd (
M. Champa Building, 4th Floor
Male', Republic of Maldives","Champalars Holdings Pvt Ltd 
M. Champa Building, 4th Floor
Male', Republic of Maldives",Innahuraa,73.65412,Innahura Maldives Resort,6620000,77,resevation@innahura.com,6620000,78.0,"Champalars Holdings Pvt Ltd 
M. Champa Building, 4th Floor
Male', Republic of Maldives",156.0,Lhaviyani,6620662,128,78.0,LD0797,Not Operating,73.6541215698001,5.350308807159997
380.0,,sales@atmosphere-kanifushi.com,5.36445,Kanifushi,"Kanifushi Investment Pvt. Ltd.
M. Rowville, 5th Floor
Fareedhee Magu
Male, Rep of Maldives","Atmosphere Kani Resort Pvt. Ltd
Aage, 02nd Floor
12 Boduthakurufaanu Magu
Male', Rep of Maldives",Kanifushi,73.33591,Atmosphere Kanifushi Maldives,3006554,14,info@kanifushi.com.mv,3339992,190.0,"Kanifushi Investment Pvt. Ltd
M. Rowville, 5th Floor
Fareedhee Magu
Male, Rep of Maldives",380.0,Lhaviyani,3006557,129,190.0,LD1178,Operating,73.33591452870041,5.364451732750009
192.0,6620044,info@sixsenses.com / http://www.sixsenses.com/,5.53287,Kanuhuraa,"Leisure Oceans Pvt Ltd 
H. Millenia Tower
 Ameer Ahmed Magu
 Male’, Republic of Maldives","Sustainable Luxury Maldives Pvt Ltd 
M. Lux Lodge
 Orchid Magu 2013
Male’, Republic of Maldives",Kanuhuraa,73.50618,Six Senses Kanuhura,7786424,140,mohamed.riza@sixsenses.com,6620044,96.0,"Leisure Oceans Pvt Ltd 
H. Millenia Tower
 Ameer Ahmed Magu
 Male’, Republic of Maldives",192.0,Lhaviyani,,130,96.0,LD0333,Operating,73.5061773700088,5.532869693885028
130.0,662 1010,reservations@komandoo.com,5.49337,Komandoo,"Komandoo Holdings Pvt. Ltd.
CHP-3
Kandi Dhon Manik Goalhi
Male', Republic of Maldives",,Komandoo,73.42428,Komandoo Island Resort,662 1010,89,main@ctnt.com,662 1010,65.0,"Komandoo Holdings Pvt. Ltd. 
CHP-3
Kandi Dhon Manik Goalhi
Male', Republic of Maldives",130.0,Lhaviyani,"39064706396
332 6544",131,65.0,LD1107,Operating,73.42427576920028,5.493367491309992
34.0,6622000,reservations@kudadoo.com,5.50286,Kudadhoo,"Champalars Holdings Pvt Ltd
M. Champa Building, 4th Floor
Kani Dhonmaniku Goalhi
Male', Republic of Maldives",-,Kudadhoo,73.43357,Kudadoo Maldives Private island,3386545,92,aslam@ctnt.com,6622000,17.0,"Champalars Holdings Pvt Ltd
M. Champa Building, 4th Floor
Kandi Dhonmaniku Goalhi
Male', Republic of Maldives",34.0,Lhaviyani,3326544,132,17.0,LD0837,Operating,73.43356673010004,5.502862969637459
778.0,662-0337,info@kuredu.com / reservations@kuredu.com,5.55067,Kurehdhoo,"Kuredhu Holdings (Pvt) Ltd. 
M. Champa Building, 4th Floor, Kandidhonmaniku Goalhi, Male', Republic ofMaldives",,Kuredu,73.46725,Kuredu Island Resort,3326545,95,main@ctnt.com,662-0337,389.0,"Kuredhu Holdings (Pvt) Ltd. 
M. Champa Building, 4th Floor, Kandidhonmaniku Goalhi, Male', Republic ofMaldives",778.0,Lhaviyani,3326544,133,389.0,LD0310,Operating,73.46725407320024,5.550669431760017
424.0,6629999,reservations@jawakara.com / https://jawakara.com/,5.33827,Maabinhuraa,"Kuredu Holdings Private Limited 
M. Champa Building, 4th Floor
Kandidhonmaniku Goalhi 
Male', Republic of Maldives",,Maabinhuraa,73.65237,Mabinhura by Jawakara Islands Maldives,7785035,101,aslam@ctnt.com,6629999,212.0,"Kuredu Holdings Private Limited 
M. Champa Building, 4th Floor
Kandidhonmaniku Goalhi 
Male', Republic of Maldives",424.0,Lhaviyani,,134,212.0,LD0187,Operating,73.65236593720012,5.338273511430016
302.0,,info@cocoonmaldives.com,5.28194,Ookolhufinolhu,"Cocoon Investments Pvt Ltd 
H. Sonary, 2nd Floor
Boduthakurufaanu Magu
Male', Republic of Maldives",,Ookolhu Finolhu,73.62287,Cocoon Maldives,3016888,38,info@cocoonmaldives.com,301 6800,151.0,"Cocoon Investments Pvt Ltd 
H. Sonary, 2nd Floor
Boduthakurufaanu Magu
Male', Republic of Maldives",302.0,Lhaviyani,3016800,135,151.0,LD1190,Operating,73.62286752380012,5.281942394169993
314.0,4008888,reservations.maldives@lemeridien.com,5.27332,Thilamaafushi,"CT At Thilamaafushi Pvt Ltd 
H. Asters Building
Ameer Ahmed Magu
Male', Republic of Maldives","Marriott Hotels Maldives Pvt Ltd
H. Millenia Tower, #04-01
10 Ameer Ahmed Magu
Male', Republic of Maldives",Thilamaafushi and Bodufinolhu,73.58716,Le Méridien Maldives Resort and Spa,3346439,97,philip@asters.com.mv,4008888,157.0,"CT At Thilamaafushi Pvt Ltd 
H. Asters Building
Ameer Ahmed Magu
Male', Republic of Maldives",314.0,Lhaviyani,,136,157.0,LD0879,Operating,73.58715861470014,5.273321252959998
200.0,,hakura@cinnamonhotels.com / resorts@cinnamonhotels.com,2.85395,Hakuraahuraa,"Fantasea World Investments Pvt. Ltd.
2nd Floor, H. Maizan Building
Sosun Magu
jkmr@dhivehinet.net.mv",,Hakuraahuraa,73.5394,Cinnamon Hakuraa Huraa Maldives,"3313738
3332867",30,manager@maleoffice.com.mv,672-6000,100.0,"Fantasea World Investments Pvt. Ltd.
C/O John Keells Maldivian Resorts Pvt. Ltd.
2nd Floor, H. Maizan Building
Sosun Magu
Male' 20-05, Republic of Maldives",200.0,Meemu,3326264,137,100.0,LD0322,Operating,73.5393996037002,2.853953223529998
174.0,,stay@madifushiprivateisland.com,3.08115,Madifushi,"Maldives Inflight Catering Pte Ltd
Velana International Airport
Hulhule' 22000, Republic of Maldives",,Madifushi,73.63839,Madifushi Private Island,6720000,102,stay@madifushiprivateisland.com,6720000,88.0,"Maldives Inflight Catering Pte Ltd
Velana International Airport
Hulhule' 22000, Republic of Maldives",174.0,Meemu,,138,88.0,LD0764,Operating,73.63839008610013,3.081148847680014
240.0,6720027,info@medhufushiisland.com / reservations@medhufushiisland.com,2.88633,Medhufushi,"Medhufushi Investment Pvt Ltd 
G. Neem, 
Majeedhee Magu, 
Male', Republic of Maldives",-,Medhufushi,73.57563,Medhufushi Island Resort,"+94 764 401 145/ 6, +94 114 323 729",105,sales@medhufushiisland.com,6720026,120.0,"Medhufushi Investment Pvt Ltd 
G. Neem, 
Majeedhee Magu, 
Male', Republic of Maldives",240.0,Meemu,-,139,120.0,LD0206,Operating,73.57563392490017,2.886330121119999
1060.0,,sales@siyamworld.com / stay@siyamworld.com,5.73252,Dhigurah,"Wego Pvt Ltd
H. Sun Siyam Building 
Boduthakurufaanu Magu 
Male', Republic of Maldives",,Dhigurah,73.35928,Siyam World Maldives,3325977,142,info@siyamworld.com,6567777,530.0,"Wego Maldives Pvt Ltd 
H. Sun Siyam Building 
Boduthakurufaanu Magu 
Male', Republic of Maldives",1060.0,Noonu,,140,530.0,LD1052,Operating,73.35928156754827,5.732524681846535
134.0,6565000,info@velaaprivateisland.com,5.83107,Fushivelavaru,"Velaa Asset Management Pvt Ltd 
M. Kaneeru Villa, 6th Floor
Orchid Magu 2012, 
Male', Republic of Maldives",,Fushivelaavaru,73.20934,Velaa Private Island Maldives,3010011,165,Mohamed.Mausoom@velaaisland.com,6565000,67.0,"Velaa Island Maldives Pvt Ltd 
M. Uniya, 4th Floor
Fareedhee Magu, 
Male', Republic of Maldives",134.0,Noonu,301 0022,141,67.0,LD0169,Operating,73.20933815470067,5.83106794138001
100.0,,info@nokuhotels.com,5.88469,Kudafunafaru,"Roxy Maldives Resort & Spa Pvt Ltd 
H. Millenia Tower, #02-01
10 Ameer Ahmed Magu
Male', Republic of Maldives",,Kudafunafaru,73.378,Noku Maldives,3013200,113,shahdy@suoodanwar.com,656 2020,50.0,"Roxy Maldives Resort & Spa Pvt Ltd 
H. Millenia Tower, #02-01
10 Ameer Ahmed Magu
Male', Republic of Maldives",100.0,Noonu,,142,50.0,LD0982,Operating,73.37800186050035,5.884693882140021
222.0,656-3000,Resort.Kuredhivaru.Reservations@movenpick.com,5.87521,Kuredhivaru,"Zen Resort Pvt. Ltd
H. Aagadhage, 3rd Floor
Boduthakurufaanu Magu
Male', Republic of Maldives",,Kuredhivaru,73.34337,Mövenpick Resort Kuredhivaru Maldives,3322999,109,"m.gruszecki@zenresorts.site
r.rahman@zenresort.site",656-3000,111.0,"Zen Resort Pvt. Ltd 
H. Aagadhage, 3rd Floor
Boduthakurufaanu Magu
Male', Republic of Maldives",222.0,Noonu,,143,111.0,LD1086,Operating,73.3433701608004,5.87520679192
448.0,6560591,ecommerce.irufushi@sunsiyam.com,5.74457,Medhafushi,"Sun Travels & Tours Pvt Ltd
H. Sun Siyam Building
Boduthakurufaanu Magu
Male', Republic of Maldives","Iru Hotels & Resorts Pvt Ltd,
H. Sun Siyam Building, 
Boduthakurufaanu Magu, 
Male', Republic of Maldives",Medhafushi,73.32396,Sun Siyam Iru Fushi Maldives,3325977,149,info@sunsiyam.com,6560591,224.0,"Sun Travels & Tours Pvt Ltd
H. Sun Siyam Building
Boduthakurufaanu Magu
Male', Republic of Maldives",448.0,Noonu,"3333897/
332 0419",144,224.0,LD1036,Operating,73.3239560843963,5.744570499317665
158.0,656 6666,reservations@soneva.com,5.71317,Medhufaru,"Hillside Villa Pvt Ltd 
Jazeera Building, 4th Floor
Boduthakurufaanu Magu
Male', Maldives",,Medhufaru,73.41465,Soneva Jani,"6600304
3326686",145,patrickm@soneva.com,656 6666,79.0,"Soneva Management (BVI) Ltd. 
Jazeera Building, 4th Floor
Boduthakurufaanu Magu
Male', Repubic of Maldives",158.0,Noonu,6600374,145,79.0,LD0088,Operating,73.4146480138003,5.713165182290021
300.0,4004445,noonu@robinson.com,5.80212,Orivaru,"Robinsion Club Maldives Pvt Ltd
H. Maaram, 5th Floor
Ameer Ahmed Magu
Male', Republic of Maldives",,Orivaru,73.29778,Robinson Noonu,3009095,134,officemanager.maldives@robinson.com bjoern.thuemmel@robinson.com,4004444,150.0,"Robinsion Club Maldives Pvt Ltd 
H. Maaram, 5th Floor
Ameer Ahmed Magu
Male', Republic of Maldives",300.0,Noonu,4004445,146,150.0,LD0249,Operating,73.29778298090048,5.80212221730002
